,start_time,end_time,content
9271,3077.78,3077.97,with
9272,3077.97,3078.12,him
9273,3078.12,3078.52,said
9274,3078.53,3078.9,he
9275,3078.9,3079.24,all
9276,3079.24,3079.58,the
9277,3079.59,3080.11,everyone's
9278,3080.11,3080.31,do
9279,3080.31,3080.43,is
9280,3080.43,3080.94,divide
9281,3080.94,3081.32,people
9282,3081.33,3081.59,not
9283,3081.59,3081.95,unite
9284,3081.95,3082.26,people
9285,3082.26,3082.36,at
9286,3082.36,3082.77,all
9287,3083.06,3083.28,This
9288,3083.28,3083.4,is
9289,3083.4,3083.48,a
9290,3083.48,3084.0,president
9291,3084.0,3084.17,who
9292,3084.17,3084.4,has
9293,3084.4,3084.72,used
9294,3084.73,3085.32,everything
9295,3085.32,3085.47,as
9296,3085.47,3085.55,a
9297,3085.55,3086.0,dog
9298,3086.0,3086.5,whistle
9299,3086.56,3086.77,to
9300,3086.77,3087.11,try
9301,3087.11,3087.29,to
9302,3087.29,3087.93,generate
9303,3087.94,3088.58,racist
9304,3088.59,3089.19,hatred
9305,3089.2,3089.86,Racist
9306,3089.86,3090.57,division
9307,3090.58,3090.89,This
9308,3090.89,3091.03,is
9309,3091.03,3091.09,a
9310,3091.09,3091.44,man
9311,3091.44,3091.58,who
9312,3091.58,3091.7,in
9313,3091.7,3092.21,fact
9314,3092.22,3092.36,you
9315,3092.36,3092.6,talk
9316,3092.6,3092.82,about
9317,3092.82,3093.14,helping
9318,3093.14,3093.51,African
9319,3093.51,3094.3,Americans
9320,3094.31,3095.13,One
9321,3095.14,3095.59,in
9322,3095.59,3096.5,1000
9323,3096.5,3096.92,African
9324,3096.92,3097.49,Americans
9325,3097.49,3097.7,has
9326,3097.7,3097.94,been
9327,3097.95,3098.47,killed
9328,3098.47,3099.0,because
9329,3099.0,3099.07,of
9330,3099.07,3099.15,the
9331,3099.15,3099.49,Corona
9332,3099.5,3099.66,the
9333,3099.66,3099.99,Corona
9334,3099.99,3100.59,virus
9335,3100.6,3101.08,And
9336,3101.08,3101.18,if
9337,3101.18,3101.3,he
9338,3101.3,3101.67,doesn't
9339,3101.67,3101.81,do
9340,3101.81,3102.2,something
9341,3102.2,3102.64,quickly
9342,3102.64,3102.84,by
9343,3102.84,3102.96,the
9344,3102.96,3103.11,end
9345,3103.11,3103.19,of
9346,3103.19,3103.28,the
9347,3103.28,3103.62,year
9348,3103.63,3104.04,one
9349,3104.04,3104.19,in
9350,3104.19,3105.16,500
9351,3105.16,3105.4,will
9352,3105.4,3105.59,have
9353,3105.59,3105.76,been
9354,3105.76,3106.18,killed
9355,3106.16,3106.55,One
9356,3106.55,3106.74,in
9357,3106.74,3107.37,500
9358,3107.37,3107.71,African
9359,3107.71,3108.38,Americans
9360,3108.56,3108.93,This
9361,3108.93,3109.54,man
9362,3109.55,3109.88,this
9363,3109.88,3110.41,man
9364,3110.42,3110.83,is
9365,3110.83,3111.11,the
9366,3111.12,3111.32,is
9367,3111.32,3111.42,the
9368,3111.42,3111.9,savior
9369,3111.9,3112.0,of
9370,3112.0,3112.39,African
9371,3112.39,3113.07,Americans
9372,3113.08,3113.46,This
9373,3113.46,3113.98,man
9374,3113.99,3114.52,cares
9375,3114.52,3114.63,at
9376,3114.63,3115.32,all
9377,3115.33,3115.64,This
9378,3115.64,3116.01,man's
9379,3116.01,3116.4,done
9380,3116.4,3116.92,virtually
9381,3116.92,3117.51,nothing
9382,3117.52,3118.18,Look
9383,3118.19,3118.33,the
9384,3118.33,3118.71,fact
9385,3118.71,3118.89,is
9386,3118.89,3119.04,that
9387,3119.04,3119.16,you
9388,3119.16,3119.36,have
9389,3119.36,3119.48,to
9390,3119.49,3119.85,look
9391,3119.85,3119.96,at
9392,3119.96,3120.14,what
9393,3120.14,3120.36,he's
9394,3120.36,3120.69,talks
9395,3120.69,3121.15,about
9396,3121.16,3121.47,You
9397,3121.47,3121.73,have
9398,3121.73,3121.87,to
9399,3121.87,3122.14,look
9400,3122.14,3122.23,at
9401,3122.23,3122.41,what
9402,3122.41,3122.5,he
9403,3122.5,3122.94,did
9404,3122.95,3123.25,And
9405,3123.25,3123.38,what
9406,3123.38,3123.48,he
9407,3123.48,3123.89,did
9408,3123.89,3124.06,has
9409,3124.06,3124.23,been
9410,3124.23,3125.09,disastrous
9411,3125.1,3125.38,for
9412,3125.38,3125.51,the
9413,3125.51,3125.83,African
9414,3125.83,3126.19,American
9415,3126.19,3126.77,community
9416,3127.15,3128.06,So
9417,3128.07,3128.58,President
9418,3128.58,3128.84,Trump
9419,3128.84,3128.92,you
9420,3128.92,3129.05,have
9421,3129.05,3129.2,two
9422,3129.2,3129.66,minutes
9423,3129.66,3130.02,Why
9424,3130.02,3130.63,should
9425,3130.64,3131.58,Americans
9426,3131.59,3132.05,trust
9427,3132.05,3132.45,you
9428,3132.45,3132.96,over
9429,3132.97,3133.38,your
9430,3133.39,3133.89,opponent
9431,3133.89,3133.98,to
9432,3133.98,3134.17,deal
9433,3134.17,3134.31,with
9434,3134.31,3134.55,race
9435,3134.55,3134.7,Did
9436,3134.7,3134.78,the
9437,3134.78,3135.11,crime
9438,3135.11,3135.6,bill
9439,3135.61,3136.99,1994
9440,3137.35,3137.59,where
9441,3137.59,3137.72,you
9442,3137.72,3137.99,call
9443,3137.99,3138.39,them
9444,3138.4,3138.87,Super
9445,3138.87,3139.53,predators
9446,3139.53,3140.02,African
9447,3140.02,3140.54,Americans
9448,3140.54,3140.61,a
9449,3140.61,3140.97,super
9450,3140.97,3141.54,predators
9451,3141.54,3141.68,And
9452,3141.68,3141.85,they've
9453,3141.85,3142.13,never
9454,3142.13,3142.59,forgotten
9455,3142.59,3142.84,it
9456,3142.85,3143.09,They've
9457,3143.09,3143.39,never
9458,3143.39,3143.82,forgotten
9459,3143.82,3144.0,It
9460,3144.01,3145.6,s
9461,3145.6,3145.72,so
9462,3145.72,3145.9,you
9463,3145.9,3146.16,did
9464,3146.16,3146.51,that
9465,3146.52,3146.66,and
9466,3146.66,3146.76,they
9467,3146.76,3147.0,call
9468,3147.0,3147.17,you
9469,3147.17,3147.57,super
9470,3147.57,3148.12,Predator
9471,3148.12,3148.34,and
9472,3148.34,3148.48,I'm
9473,3148.48,3148.74,letting
9474,3148.74,3149.1,people
9475,3149.1,3149.23,out
9476,3149.23,3149.33,of
9477,3149.33,3149.72,jail
9478,3149.72,3150.04,Now
9479,3150.04,3150.37,that
9480,3150.38,3150.65,you
9481,3150.65,3150.8,have
9482,3150.8,3151.26,treated
9483,3151.26,3151.51,the
9484,3151.52,3152.05,African
9485,3152.05,3152.89,American
9486,3153.15,3154.06,population
9487,3154.06,3154.58,community
9488,3154.58,3154.72,you
9489,3154.72,3154.86,have
9490,3154.86,3155.19,treated
9491,3155.19,3155.31,the
9492,3155.31,3155.67,black
9493,3155.67,3156.36,community
9494,3156.37,3156.74,about
9495,3156.74,3156.91,as
9496,3156.91,3157.33,bad
9497,3157.33,3157.51,as
9498,3157.52,3158.08,anybody
9499,3158.08,3158.19,in
9500,3158.19,3158.38,this
9501,3158.38,3158.77,country
9502,3158.77,3158.91,You
9503,3158.91,3159.16,did
9504,3159.16,3159.26,the
9505,3159.26,3159.88,19
9506,3159.88,3160.17,and
9507,3160.17,3160.39,that's
9508,3160.39,3160.89,why
9509,3160.95,3161.16,if
9510,3161.16,3161.3,you
9511,3161.3,3161.49,look
9512,3161.49,3161.59,at
9513,3161.59,3161.69,the
9514,3161.69,3162.21,polls
9515,3162.22,3162.39,I'm
9516,3162.39,3162.65,doing
9517,3162.65,3162.92,better
9518,3162.92,3163.08,than
9519,3163.08,3163.3,any
9520,3163.3,3163.94,Republican
9521,3163.94,3164.07,has
9522,3164.07,3164.3,done
9523,3164.3,3164.39,in
9524,3164.39,3164.48,a
9525,3164.48,3164.91,long
9526,3164.91,3165.37,time
9527,3165.38,3165.89,because
9528,3165.89,3166.06,they
9529,3166.06,3166.3,saw
9530,3166.3,3166.54,what
9531,3166.54,3166.68,you
9532,3166.68,3167.05,did
9533,3167.07,3167.44,You
9534,3167.44,3167.75,call
9535,3167.75,3168.24,them
9536,3168.28,3168.76,super
9537,3168.76,3169.5,Predators
9538,3169.51,3169.73,and
9539,3169.73,3169.91,you've
9540,3169.91,3170.2,called
9541,3170.2,3170.35,them
9542,3170.35,3170.66,worse
9543,3170.66,3170.82,than
9544,3170.82,3171.25,that
9545,3171.26,3171.69,because
9546,3171.69,3171.8,you
9547,3171.8,3172.0,look
9548,3172.0,3172.27,back
9549,3172.27,3172.37,at
9550,3172.37,3172.51,your
9551,3172.51,3173.17,testimony
9552,3173.17,3173.34,over
9553,3173.34,3173.43,the
9554,3173.43,3173.58,years
9555,3173.58,3173.75,you've
9556,3173.75,3173.98,called
9557,3173.98,3174.1,them
9558,3174.1,3174.18,a
9559,3174.18,3174.41,lot
9560,3174.41,3174.68,worse
9561,3174.68,3174.81,than
9562,3174.81,3174.97,that
9563,3174.97,3175.09,as
9564,3175.09,3175.29,far
9565,3175.29,3175.4,as
9566,3175.4,3175.52,the
9567,3175.52,3175.87,church
9568,3175.87,3176.0,is
9569,3176.0,3176.59,concerned
9570,3176.66,3177.0,And
9571,3177.0,3177.12,as
9572,3177.12,3177.33,far
9573,3177.33,3177.44,as
9574,3177.44,3177.55,the
9575,3177.55,3178.0,generals
9576,3178.0,3178.06,are
9577,3178.06,3178.56,concerned
9578,3178.65,3178.99,we
9579,3178.99,3179.2,just
9580,3179.2,3179.41,got
9581,3179.41,3179.51,the
9582,3179.51,3179.94,support
9583,3179.94,3180.05,of
9584,3180.05,3181.22,202
9585,3181.22,3181.88,150
9586,3181.88,3182.45,military
9587,3182.45,3182.88,leaders
9588,3182.88,3183.11,and
9589,3183.11,3183.69,generals
9590,3183.75,3184.24,Total
9591,3184.24,3184.89,support
9592,3184.9,3185.28,law
9593,3185.28,3185.92,enforcement
9594,3185.93,3186.39,almost
9595,3186.4,3186.82,every
9596,3186.82,3187.05,law
9597,3187.05,3187.81,enforcement
9598,3187.82,3188.31,group
9599,3188.32,3188.46,in
9600,3188.46,3188.54,the
9601,3188.54,3189.05,United
9602,3189.05,3189.56,States
9603,3189.56,3189.63,I
9604,3189.63,3189.81,have
9605,3189.81,3190.38,Florida
9606,3190.39,3190.48,I
9607,3190.48,3190.7,have
9608,3190.71,3191.44,Texas
9609,3191.45,3191.78,I
9610,3191.78,3192.19,have
9611,3192.2,3193.25,Ohio
9612,3193.26,3193.5,I
9613,3193.5,3194.1,have
9614,3194.11,3194.52,every
9615,3194.53,3195.1,Excuse
9616,3195.1,3195.24,me
9617,3195.24,3195.79,Portland
9618,3195.79,3196.15,The
9619,3196.16,3196.65,sheriff
9620,3196.65,3196.89,just
9621,3196.89,3197.13,came
9622,3197.13,3197.28,out
9623,3197.28,3197.66,today
9624,3197.66,3197.77,and
9625,3197.77,3197.85,he
9626,3197.85,3198.09,said
9627,3198.09,3198.18,I
9628,3198.18,3198.89,support
9629,3198.9,3199.5,President
9630,3199.5,3199.89,Trump
9631,3199.85,3200.03,I
9632,3200.03,3200.2,don't
9633,3200.2,3200.34,think
9634,3200.34,3200.43,you
9635,3200.43,3200.61,have
9636,3200.62,3201.08,any
9637,3201.09,3201.32,law
9638,3201.32,3201.84,enforcement
9639,3201.84,3201.99,You
9640,3201.99,3202.27,can't
9641,3202.27,3202.47,even
9642,3202.47,3202.71,say
9643,3202.71,3202.84,the
9644,3202.84,3203.07,word
9645,3203.07,3203.2,law
9646,3203.2,3203.66,enforcement
9647,3203.66,3203.87,because
9648,3203.87,3203.99,if
9649,3203.99,3204.1,you
9650,3204.1,3204.32,say
9651,3204.32,3204.56,those
9652,3204.56,3205.12,words
9653,3205.25,3205.52,you're
9654,3205.52,3205.7,gonna
9655,3205.7,3205.94,lose
9656,3205.94,3206.14,all
9657,3206.14,3206.23,of
9658,3206.23,3206.39,your
9659,3206.39,3206.86,radical
9660,3206.86,3207.08,left
9661,3207.08,3207.72,supporters
9662,3207.73,3208.13,and
9663,3208.13,3208.36,why
9664,3208.36,3208.69,aren't
9665,3208.69,3208.8,you
9666,3208.8,3209.08,saying
9667,3209.08,3209.32,those
9668,3209.32,3209.73,words
9669,3209.74,3210.14,Why
9670,3210.14,3210.31,don't
9671,3210.31,3210.42,you
9672,3210.42,3210.65,say
9673,3210.65,3210.76,the
9674,3210.76,3211.07,words
9675,3211.07,3211.21,law
9676,3211.21,3211.72,enforcement
9677,3211.72,3212.26,Because
9678,3212.27,3212.56,you
9679,3212.56,3212.68,know
9680,3212.68,3212.87,what
9681,3212.88,3213.02,If
9682,3213.02,3213.16,they
9683,3213.16,3213.57,called
9684,3213.57,3213.77,us
9685,3213.77,3213.94,in
9686,3213.94,3214.48,Portland
9687,3214.49,3214.83,we
9688,3214.83,3215.0,would
9689,3215.0,3215.19,put
9690,3215.19,3215.39,out
9691,3215.39,3215.6,that
9692,3215.6,3216.04,fire
9693,3216.05,3216.19,in
9694,3216.19,3216.28,a
9695,3216.28,3216.66,half
9696,3216.66,3216.71,A
9697,3216.71,3216.99,Now
9698,3216.99,3217.09,er
9699,3217.09,3217.28,but
9700,3217.28,3217.4,they
9701,3217.4,3217.75,won't
9702,3217.75,3217.96,do
9703,3217.96,3218.07,it
9704,3218.08,3218.42,because
9705,3218.42,3218.57,they're
9706,3218.57,3218.78,run
9707,3218.78,3218.9,by
9708,3218.9,3219.46,radical
9709,3219.46,3219.72,left
9710,3219.72,3220.45,Democrats
9711,3220.46,3220.79,If
9712,3220.79,3220.91,you
9713,3220.91,3221.09,look
9714,3221.09,3221.2,at
9715,3221.2,3222.03,Chicago
9716,3222.04,3222.33,if
9717,3222.33,3222.47,you
9718,3222.47,3222.73,look
9719,3222.73,3222.96,at
9720,3222.97,3223.33,any
9721,3223.33,3223.74,place
9722,3223.74,3223.84,you
9723,3223.84,3224.06,wanna
9724,3224.06,3224.24,look
9725,3224.24,3224.87,Seattle
9726,3225.05,3225.29,they
9727,3225.29,3225.54,heard
9728,3225.54,3225.69,we
9729,3225.69,3225.81,were
9730,3225.81,3226.18,coming
9731,3226.18,3226.27,in
9732,3226.27,3226.37,the
9733,3226.37,3226.91,following
9734,3226.91,3227.17,day
9735,3227.17,3227.29,and
9736,3227.29,3227.38,they
9737,3227.38,3227.6,put
9738,3227.6,3227.75,up
9739,3227.75,3227.94,their
9740,3227.94,3228.32,hands
9741,3228.32,3228.45,and
9742,3228.45,3228.57,we
9743,3228.57,3228.79,got
9744,3228.8,3229.04,back
9745,3229.04,3229.58,Seattle
9746,3229.65,3230.69,Minneapolis
9747,3230.7,3230.97,We
9748,3230.97,3231.22,got
9749,3231.22,3231.36,it
9750,3231.36,3231.7,back
9751,3231.71,3231.99,Joe
9752,3231.99,3232.59,because
9753,3232.68,3232.9,we
9754,3232.9,3233.29,believe
9755,3233.29,3233.41,in
9756,3233.41,3233.61,law
9757,3233.61,3233.71,and
9758,3233.71,3233.95,order
9759,3233.95,3234.15,But
9760,3234.15,3234.27,you
9761,3234.27,3234.69,don't
9762,3235.05,3235.2,The
9763,3235.2,3235.57,top
9764,3235.57,3235.85,10
9765,3235.85,3236.23,cities
9766,3236.23,3236.36,in
9767,3236.36,3236.67,just
9768,3236.67,3237.0,about
9769,3237.0,3237.12,the
9770,3237.12,3237.56,top
9771,3237.57,3237.98,40
9772,3237.98,3238.48,cities
9773,3238.49,3239.22,are
9774,3239.23,3239.68,run
9775,3239.68,3240.01,by
9776,3240.02,3240.78,Democrats
9777,3240.78,3240.88,and
9778,3240.88,3240.96,in
9779,3240.96,3241.17,many
9780,3241.17,3241.74,cases
9781,3241.75,3242.31,radical
9782,3242.31,3242.63,left
9783,3242.64,3242.82,And
9784,3242.82,3243.01,they've
9785,3243.02,3243.29,got
9786,3243.3,3243.51,you
9787,3243.51,3243.82,wrapped
9788,3243.82,3244.13,around
9789,3244.13,3244.27,their
9790,3244.27,3244.56,Finger
9791,3244.56,3244.96,Joe
9792,3245.08,3245.23,to
9793,3245.23,3245.3,a
9794,3245.3,3245.67,point
9795,3245.67,3245.83,where
9796,3245.83,3245.99,you
9797,3245.99,3246.18,don't
9798,3246.18,3246.34,want
9799,3246.34,3246.4,to
9800,3246.4,3246.66,say
9801,3246.66,3247.19,anything
9802,3247.19,3247.51,about
9803,3247.51,3247.86,law
9804,3247.86,3248.09,and
9805,3248.09,3248.35,order
9806,3248.49,3248.75,And
9807,3248.75,3248.84,I'll
9808,3248.84,3249.0,tell
9809,3249.0,3249.11,you
9810,3249.11,3249.42,what
9811,3249.52,3249.67,the
9812,3249.67,3250.19,people
9813,3250.19,3250.33,of
9814,3250.33,3250.55,this
9815,3250.55,3251.15,country
9816,3251.16,3251.84,want
9817,3251.85,3252.02,and
9818,3252.02,3252.74,demand
9819,3252.75,3253.06,law
9820,3253.06,3253.17,and
9821,3253.17,3253.46,order
9822,3253.47,3253.65,and
9823,3253.65,3253.78,you're
9824,3253.78,3254.09,afraid
9825,3254.09,3254.18,to
9826,3254.18,3254.42,even
9827,3254.42,3254.7,say
9828,3254.7,3254.97,it
9829,3255.04,3255.2,All
9830,3255.2,3255.46,right
9831,3255.74,3255.95,I
9832,3255.95,3256.37,wanna
9833,3256.38,3256.5,I
9834,3256.5,3256.73,wanna
9835,3256.73,3257.07,return
9836,3257.07,3257.15,to
9837,3257.15,3257.26,the
9838,3257.26,3257.9,question
9839,3257.91,3258.12,of
9840,3258.12,3258.68,race
9841,3259.04,3259.35,Vice
9842,3259.35,3259.76,President
9843,3259.76,3260.14,Biden
9844,3260.14,3260.5,after
9845,3260.5,3260.61,the
9846,3260.61,3260.94,grand
9847,3260.94,3261.26,jury
9848,3261.26,3261.36,and
9849,3261.36,3261.46,the
9850,3261.46,3262.22,Briana
9851,3262.23,3262.62,Taylor
9852,3262.62,3263.13,case
9853,3263.47,3264.0,decided
9854,3264.0,3264.25,not
9855,3264.25,3264.37,to
9856,3264.37,3264.78,charge
9857,3264.78,3265.0,any
9858,3265.0,3265.1,of
9859,3265.1,3265.21,the
9860,3265.21,3265.85,police
9861,3266.24,3266.44,with
9862,3266.44,3267.21,homicide
9863,3267.21,3267.38,You
9864,3267.38,3267.58,said
9865,3267.58,3267.71,it
9866,3267.71,3268.06,raises
9867,3268.06,3268.16,the
9868,3268.16,3268.66,question
9869,3268.66,3269.28,quote
9870,3269.3,3269.92,whether
9871,3269.92,3270.65,justice
9872,3270.65,3270.9,could
9873,3270.9,3271.15,be
9874,3271.15,3271.61,equally
9875,3271.61,3272.27,applied
9876,3272.28,3272.44,in
9877,3272.44,3273.05,America
9878,3273.06,3273.19,Do
9879,3273.19,3273.38,you
9880,3273.38,3274.32,believe
9881,3274.38,3274.58,that
9882,3274.58,3274.77,there
9883,3274.77,3274.91,is
9884,3274.91,3275.07,a
9885,3275.07,3275.66,separate
9886,3275.67,3275.92,but
9887,3275.93,3276.8,unequal
9888,3276.8,3277.2,system
9889,3277.2,3277.32,of
9890,3277.32,3277.88,justice
9891,3277.88,3278.23,for
9892,3278.24,3278.71,blacks
9893,3278.71,3278.8,in
9894,3278.8,3278.96,this
9895,3278.96,3279.43,country
9896,3279.5,3279.84,Yes
9897,3279.84,3279.98,there
9898,3279.98,3280.11,is
9899,3280.11,3280.31,a
9900,3280.32,3282.19,systemic
9901,3282.2,3282.93,injustice
9902,3282.94,3283.11,in
9903,3283.11,3283.3,this
9904,3283.3,3283.76,country
9905,3283.77,3283.91,in
9906,3283.91,3284.58,education
9907,3284.58,3284.73,and
9908,3284.73,3285.12,work
9909,3285.12,3285.89,and
9910,3286.14,3286.48,in
9911,3286.48,3286.64,law
9912,3286.64,3287.24,enforcement
9913,3287.24,3287.51,and
9914,3287.51,3287.81,the
9915,3287.82,3287.98,and
9916,3287.98,3288.09,the
9917,3288.09,3288.29,way
9918,3288.29,3288.38,in
9919,3288.38,3288.58,which
9920,3288.58,3288.75,is
9921,3288.75,3289.56,enforced
9922,3289.64,3289.98,But
9923,3289.98,3290.49,look
9924,3290.5,3290.64,the
9925,3290.64,3290.97,vast
9926,3290.97,3291.41,majority
9927,3291.41,3291.76,police
9928,3291.76,3292.24,officers
9929,3292.24,3292.34,air
9930,3292.34,3292.73,good
9931,3292.73,3293.17,decent
9932,3293.18,3293.61,honorable
9933,3293.61,3293.85,men
9934,3293.85,3293.98,and
9935,3293.98,3294.35,women
9936,3294.74,3294.93,They
9937,3294.94,3295.17,risk
9938,3295.17,3295.28,their
9939,3295.28,3295.62,lives
9940,3295.62,3295.82,every
9941,3295.82,3296.04,day
9942,3296.04,3296.14,to
9943,3296.14,3296.38,take
9944,3296.38,3296.59,care
9945,3296.59,3296.69,of
9946,3296.69,3297.04,us
9947,3297.05,3297.45,But
9948,3297.45,3297.58,there
9949,3297.58,3297.74,are
9950,3297.74,3297.93,some
9951,3297.93,3298.21,bad
9952,3298.21,3298.66,apples
9953,3298.66,3298.79,And
9954,3298.79,3298.92,when
9955,3298.92,3299.06,they
9956,3299.06,3299.54,occur
9957,3299.54,3299.69,when
9958,3299.69,3299.82,they
9959,3299.82,3300.19,find
9960,3300.19,3300.33,them
9961,3300.33,3300.51,they
9962,3300.51,3300.76,have
9963,3300.76,3300.88,to
9964,3300.88,3301.17,be
9965,3301.18,3301.67,sorted
9966,3301.67,3302.2,out
9967,3302.21,3302.37,They
9968,3302.37,3302.56,have
9969,3302.56,3302.66,to
9970,3302.66,3302.8,be
9971,3302.8,3303.05,held
9972,3303.05,3303.87,accountable
9973,3303.88,3304.08,They
9974,3304.08,3304.31,have
9975,3304.31,3304.4,to
9976,3304.4,3304.51,be
9977,3304.51,3304.7,held
9978,3304.7,3305.36,accountable
9979,3305.37,3305.66,And
9980,3305.66,3305.8,what
9981,3305.8,3305.94,I'm
9982,3305.94,3306.07,going
9983,3306.07,3306.15,to
9984,3306.15,3306.38,do
9985,3306.38,3306.51,is
9986,3306.51,3306.76,press
9987,3306.76,3306.85,The
9988,3306.85,3307.16,United
9989,3307.16,3307.49,States
9990,3307.49,3307.63,is
9991,3307.63,3308.19,called
9992,3308.2,3309.02,a
9993,3309.03,3309.81,together
9994,3309.82,3310.16,an
9995,3310.16,3310.73,entire
9996,3310.73,3311.08,group
9997,3311.08,3311.16,of
9998,3311.16,3311.53,people
9999,3311.53,3311.74,at
10000,3311.74,3311.84,the
10001,3311.84,3312.06,White
10002,3312.06,3312.65,House
10003,3312.74,3313.12,Well
10004,3313.12,3313.51,everything
10005,3313.51,3313.66,from
10006,3313.66,3313.73,the
10007,3313.73,3314.05,civil
10008,3314.05,3314.32,rights
10009,3314.32,3314.63,groups
10010,3314.63,3314.74,to
10011,3314.74,3314.82,the
10012,3314.82,3315.15,police
10013,3315.15,3315.65,officers
10014,3315.66,3315.76,the
10015,3315.76,3316.09,police
10016,3316.09,3316.55,chiefs
10017,3316.64,3316.92,and
10018,3316.92,3317.02,we're
10019,3317.02,3317.21,gonna
10020,3317.21,3317.49,work
10021,3317.49,3317.69,this
10022,3317.69,3318.15,out
10023,3318.16,3318.41,We're
10024,3318.41,3318.58,gonna
10025,3318.58,3318.81,work
10026,3318.81,3319.02,this
10027,3319.02,3319.31,out
10028,3319.31,3319.45,So
10029,3319.45,3319.58,we
10030,3319.58,3320.1,changed
10031,3320.1,3320.19,the
10032,3320.19,3320.39,way
10033,3320.39,3320.51,in
10034,3320.51,3320.72,which
10035,3320.72,3320.85,we
10036,3320.85,3321.03,have
10037,3321.03,3321.22,more
10038,3321.22,3322.31,transparency
10039,3322.32,3322.66,And
10040,3322.66,3322.86,when
10041,3322.86,3323.09,these
10042,3323.09,3323.33,things
10043,3323.33,3323.8,happen
10044,3323.81,3324.13,thes
10045,3324.13,3324.49,cops
10046,3324.49,3324.72,aren't
10047,3324.72,3325.06,happy
10048,3325.06,3325.21,to
10049,3325.21,3325.48,see
10050,3325.48,3325.63,what
10051,3325.63,3326.16,happened
10052,3326.17,3326.71,T
10053,3326.72,3327.2,George
10054,3327.2,3327.66,Floyd
10055,3327.67,3328.15,thes
10056,3328.16,3328.85,cops
10057,3328.85,3329.04,aren't
10058,3329.04,3329.33,happy
10059,3329.33,3329.42,to
10060,3329.42,3329.59,see
10061,3329.59,3329.74,what
10062,3329.74,3330.1,happened
10063,3330.1,3330.46,Toe
10064,3330.47,3330.86,Briana
10065,3330.86,3331.37,Taylor
10066,3331.84,3332.32,Most
10067,3332.33,3332.63,don't
10068,3332.63,3332.93,like
10069,3332.93,3333.25,it
10070,3333.26,3333.56,But
10071,3333.56,3333.7,we
10072,3333.7,3333.97,have
10073,3333.97,3334.09,to
10074,3334.09,3334.3,have
10075,3334.3,3334.36,a
10076,3334.36,3334.9,system
10077,3334.91,3335.2,where
10078,3335.2,3335.53,people
10079,3335.53,3335.6,are
10080,3335.6,3335.82,held
10081,3335.82,3336.49,accountable
10082,3336.5,3336.89,when
10083,3336.89,3337.05,and
10084,3337.05,3337.21,by
10085,3337.21,3337.31,the
10086,3337.31,3337.71,way
10087,3337.72,3338.4,violence
10088,3338.4,3338.51,in
10089,3338.51,3339.06,response
10090,3339.07,3339.28,is
10091,3339.28,3339.61,never
